Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Safety_Score,Output
10,7,66.90975387,0.299885323,77.51,6,26705.92691,3,0.006752291,50.54794521,1
12,1,90.15496809,0.285099892,76.18,2,12595.42888,1,0.168418282,54.52054795,1
13,10,86.9644485,0.265987018,80.09,4,26572.96667,2,0.048606633,27.89954338,0
19,4,40.97538742,0.556286332,79.66,1,34325.61508,2,1.26281554,41.36986301,0
23,7,66.36280766,0.368403173,80.67,4,41232.83729,1,0.075152062,19.543379,0
20,15,69.73564266,0.254447169,88.11,3,38605.84487,3,0.192011668,5.205479452,0
13,22,72.37921604,0.273560043,80.39,7,33311.17306,3,0.00300587,62.69406393,1
15,4,67.27438469,0.274281284,75.55,6,18426.27714,3,0.004461879,33.74429224,0
14,12,66.77301732,0.311785792,81.56,7,23467.08178,3,0.002494289,37.30593607,0
6,0,73.15405652,0.260938334,82.57,3,31290.51153,1,0.15796768,63.69863014,1
11,0,50.86599818,0.527076091,81.05,4,36885.69795,3,0.0670328,35.25114155,0
9,24,68.00364631,0.385712946,79.54,7,28091.64011,1,0.00266818,43.33333333,0
10,2,84.00182315,0.197108547,84.83,3,39781.30113,2,0.197531127,51.64383562,1
9,0,74.74931632,0.334504868,79.25,4,27433.25587,3,0.04980889,40.86757991,0
14,8,71.05742935,0.372369996,76.76,3,27240.68619,0,0.134106923,36.02739726,0
11,12,74.47584321,0.466131266,76.48,2,23642.19958,1,0.319962378,59.40639269,1
18,19,80.62898815,0.370927515,79.69,1,20348.90502,0,0.754724921,9.315068493,0
14,3,41.52233364,0.735153985,79.09,1,57545.39686,1,1.977409305,25.25114155,0
19,4,80.40109389,0.33702921,76.35,2,41494.3685,2,0.561343947,46.25570776,0
11,35,51.04831358,0.509766318,78.43,7,38382.6155,1,0.003657956,45.47945205,0
14,31,78.48678213,0.396170934,78.47,2,39506.69142,0,0.532383165,47.03196347,0
8,8,62.26071103,0.330898666,78.47,4,22288.61637,3,0.040894288,44.79452055,0
11,0,63.99270738,0.20143599,78.72,3,41385.36858,3,0.203121083,47.89954338,0
18,7,55.28714676,0.64752326,82.2,4,43803.43611,1,0.080323425,25.57077626,0
19,14,29.44393801,0.60641255,80.71,6,46104.70299,0,0.011328329,20.59360731,0
10,6,54.37556974,0.192059863,86.98,4,26187.94838,4,0.047740544,39.6803653,0
9,18,63.90154968,0.339914172,77.85,7,48569.55629,1,0.004492904,55.11415525,1
16,3,72.4247949,0.240743599,89.51,2,27720.60393,1,0.378036721,41.73515982,0
16,7,68.59617138,0.22884313,79.47,3,34016.78961,0,0.170265585,31.09589041,0
13,6,65.90701914,0.337750451,77.28,3,33184.10788,1,0.166305015,40.77625571,0
15,24,82.04193254,0.318276956,87.79,7,20238.63788,1,0.002033276,46.02739726,0
15,5,59.89061076,0.338832312,80.39,2,25874.96575,2,0.350179582,44.33789954,0
8,8,70.8295351,0.424299315,76.98,7,34199.89157,2,0.003273791,55.34246575,1
12,6,74.93163172,0.20179661,77.75,7,36804.68065,1,0.003378299,30.3196347,0
8,15,61.62260711,0.532124775,77.62,2,29071.49595,1,0.39659767,68.76712329,1
7,10,45.39653601,0.745972593,76.48,7,35644.98827,2,0.003219267,46.84931507,0
8,15,56.4721969,0.392925352,77,4,38524.22718,1,0.070322073,46.11872146,0
9,4,72.01458523,0.516978723,78.56,6,37292.12903,1,0.008406733,40.86757991,0
16,0,66.59070191,0.380303642,81.64,4,40231.67954,1,0.074238386,19.6803653,0
13,8,69.4165907,0.335586729,77.22,2,50046.07836,1,0.680017846,52.19178082,1
5,4,69.4165907,0.463967544,78.46,4,30372.7583,2,0.055607104,56.84931507,1
12,13,60.48313582,0.56602308,78.42,4,48746.72188,3,0.087961893,31.23287671,0
11,7,68.50501367,0.319358817,80.96,5,27416.80617,2,0.017945824,36.62100457,0
16,6,81.03919781,0.365157591,78.32,2,9023.6927,1,0.122686904,41.73515982,0
8,3,47.31084777,0.444133429,83.01,2,40580.55024,1,0.550393966,44.47488584,0
6,1,63.12670921,0.551958889,78.28,2,34473.79944,1,0.466552141,62.10045662,1
13,3,61.21239745,0.416726289,75.94,1,31038.90179,0,1.150298992,27.85388128,0
17,3,62.53418414,0.258413992,76.55,4,31180.60808,0,0.057775926,13.78995434,0
10,2,49.08842297,0.418529391,81.93,3,34338.06173,1,0.171753656,51.00456621,1
14,1,89.97265269,0.297000361,81.94,4,27179.05196,2,0.049995275,23.92694064,0
10,7,86.82771194,0.199632889,83.55,6,32708.13914,4,0.00777769,48.26484018,0
11,20,55.28714676,0.438002885,79.72,1,20241.62056,0,0.741000086,47.12328767,0
8,1,53.23609845,0.457476379,83.58,2,20482.4787,1,0.273440189,68.12785388,1
15,0,77.4840474,0.256971511,83.51,2,23048.79008,3,0.311425648,43.19634703,0
13,9,58.84229717,0.531042914,82.64,2,36933.84468,2,0.503141111,40.3196347,0
18,8,74.88605287,0.281133069,78.92,4,25262.93231,0,0.046284345,35.25114155,0
9,2,72.56153145,0.430069239,78.13,2,9023.6927,2,0.122122401,52.23744292,1
8,1,45.39653601,0.476589254,77.46,3,46418.38051,2,0.231845913,69.8630137,1
17,14,68.00364631,0.419611251,78.95,4,29273.78101,3,0.052585036,12.96803653,0
10,14,73.97447584,0.334865489,80.65,3,17443.65487,4,0.087598217,49.5890411,0
10,1,52.18778487,0.492456545,75.88,2,42394.63133,4,0.576638955,61.05022831,1
14,2,67.00091158,0.352535882,80.9,6,40992.61667,2,0.009929981,36.43835616,0
11,40,72.47037375,0.173307609,81.88,2,30271.19477,2,0.409147604,56.25570776,1
16,7,60.16408387,0.279690588,79.45,2,46987.93026,2,0.635729243,40.73059361,0
13,3,67.27438469,0.223433826,81.26,2,23291.3274,4,0.315041983,27.85388128,0
11,1,52.82588879,0.36335449,82.81,7,36104.85699,3,0.00302253,68.63013699,1
15,2,62.03281677,0.386794807,83.19,3,26459.33273,1,0.130516893,33.05936073,0
19,5,47.94895169,0.510126938,77.78,3,44292.00726,2,0.221846345,20.4109589,0
13,11,69.91795807,0.369124414,80.03,2,43971.71045,2,0.592637234,52.51141553,1
17,5,63.90154968,0.287624234,79.85,3,39760.76834,2,0.198115802,15.43378995,0
10,1,87.46581586,0.162849621,80.65,4,37374.05158,3,0.068896867,37.57990868,0
17,13,57.52051048,0.496423368,82.34,3,19391.6963,2,0.094174774,26.43835616,0
17,9,76.80036463,0.306737108,79.63,6,41468.3975,3,0.010099866,25.25114155,0
17,0,64.26618049,0.448460873,76.9,4,28029.83029,1,0.052308589,39.8173516,0
13,6,69.55332726,0.438002885,78.22,3,20186.49709,2,0.098352269,50.4109589,1
16,2,60.11850501,0.268150739,81.62,7,23792.10861,5,0.002491943,54.10958904,1
16,4,61.85050137,0.529600433,80.25,7,35247.2888,1,0.003334424,41.32420091,0
9,5,79.30720146,0.383909845,88.67,4,12666.7712,2,0.023200001,43.65296804,0
14,4,61.57702826,0.435117923,87.44,5,26433.28614,0,0.019310035,35.02283105,0
13,8,99.49863263,0.256971511,80.98,4,18890.36474,1,0.034097724,29.5890411,0
13,3,80.44667274,0.396892175,77.27,1,45265.38821,2,1.670143033,29.543379,0
15,5,65.58796718,0.391843491,80.42,4,35808.75344,3,0.064814779,21.23287671,0
15,29,63.90154968,0.379582402,76.22,4,49864.13337,1,0.090540253,21.00456621,0
11,17,69.91795807,0.354699603,79.86,3,28555.35811,1,0.142969917,45.75342466,0
9,3,75.7064722,0.370927515,76.56,3,32649.46251,1,0.161430275,53.74429224,1
14,11,79.30720146,0.272838803,77.41,6,28658.63314,4,0.0070379,59.6803653,1
14,2,60.48313582,0.330538045,81.78,1,21202.40578,3,0.778303323,23.10502283,0
13,20,66.77301732,0.41780815,86.36,2,32017.11885,1,0.43263746,50.4109589,1
14,3,67.8213309,0.158882798,79.94,7,31278.38645,1,0.002915657,23.56164384,0
9,3,68.14038286,0.280411828,78.11,6,26340.29948,2,0.006569039,54.65753425,1
7,1,42.98085688,0.505078255,79.6,7,16039.40439,2,0.001102636,84.38356164,1
13,10,86.9644485,0.263823296,80.98,1,34035.08161,3,1.250078683,27.85388128,0
11,1,55.10483136,0.389319149,79.4,7,49219.06178,3,0.004804808,33.92694064,0
17,1,63.67365542,0.379221781,81.27,7,45031.08404,2,0.003977787,48.63013699,0
15,1,56.19872379,0.453509556,81.93,2,36109.01287,4,0.489011563,32.55707763,0
13,26,64.81312671,0.48560476,77.39,3,37657.68721,2,0.187105192,39.8173516,0
10,2,37.83044667,0.571071763,83,4,33871.58628,1,0.062129766,38.76712329,0
3,26,55.05925251,0.475868013,79.26,7,29830.85114,2,0.002627593,98.40182648,1
8,4,48.26800365,0.598839524,81.81,7,28535.2624,4,0.002789323,77.30593607,1
11,8,67.41112124,0.374894338,76.37,1,14096.26126,2,0.502479778,46.16438356,0
18,9,55.69735643,0.505799495,77.51,1,34469.92498,2,1.268472711,12.46575342,0
10,7,69.78122151,0.349290299,79.69,1,36731.45941,2,1.363369436,51.00456621,1
16,15,67.7301732,0.231367472,77.74,4,29368.54965,3,0.053716373,16.80365297,0
11,10,88.05834093,0.184486837,79.76,2,35847.89587,2,0.485770798,56.52968037,1
17,0,70.23701003,0.357223945,84.1,5,41920.24716,2,0.028373615,36.34703196,0
13,6,55.51504102,0.418529391,80,7,32002.91576,3,0.002884408,27.44292237,0
9,3,80.08204193,0.289427335,81.61,4,28024.97631,3,0.051937315,53.78995434,1
14,13,89.42570647,0.200354129,79.58,4,26959.58191,3,0.049031446,34.42922374,0
15,3,80.85688241,0.288706094,77.56,6,24842.6499,3,0.006053524,45.02283105,0
14,7,78.53236098,0.391482871,78.51,2,9023.6927,1,0.122122401,58.85844749,1
15,5,70.00911577,0.501472052,75.01,2,61815.49829,1,0.74690874,43.33333333,0
13,13,71.87784868,0.314310133,79.53,6,38733.29547,2,0.010228374,39.31506849,0
4,10,41.79580675,0.735153985,82.16,7,28384.52631,1,0.002677742,58.31050228,1
17,12,74.74931632,0.335586729,77.62,3,17884.80854,2,0.091799343,24.38356164,0
14,6,59.61713765,0.267429499,76.93,4,31278.38645,2,0.057555783,24.33789954,0
6,5,80.40109389,0.502914533,83.99,3,30869.21177,2,0.15459521,63.83561644,1
9,6,73.88331814,0.369485034,81.02,3,5573.652213,3,0.044715337,53.74429224,1
15,0,64.12944394,0.313588893,82.53,3,30363.14075,1,0.151734513,20.1826484,0
11,1,83.91066545,0.274641904,78.46,2,44244.90346,3,0.600082621,57.67123288,1
8,1,73.70100273,0.277166246,82.49,1,36493.19435,2,1.325660782,78.67579909,1
10,3,51.00273473,0.626607285,81.08,7,29654.87216,3,0.002859213,76.39269406,1
15,5,80.35551504,0.243628561,80.09,7,31177.11801,2,0.002814506,55.93607306,1
15,7,70.32816773,0.379582402,77.03,3,27897.8067,1,0.138981059,22.23744292,0
12,4,67.77575205,0.262741435,80.44,1,29763.18416,4,1.090265981,44.33789954,0
11,9,66.31722881,0.450263974,80.27,4,46847.45839,2,0.085307396,33.24200913,0
14,21,78.48678213,0.450263974,85.04,2,20228.12287,1,0.273798141,46.66666667,0
20,9,58.75113947,0.609658132,83.36,4,44977.61376,1,0.082057235,4.794520548,0
13,4,82.22424795,0.199993509,82.43,6,38579.06661,1,0.009410406,29.17808219,0
11,3,45.16864175,0.382467364,76.05,2,27376.17224,4,0.368316844,35.20547945,0
8,10,66.27164995,0.410956365,82.66,3,31143.04043,3,0.15363564,56.89497717,1
11,1,76.48131267,0.281133069,79.17,3,33319.45389,3,0.164857539,35.98173516,0
14,43,57.61166819,0.393285972,81.89,4,34608.2944,1,0.063093129,25.11415525,0
14,7,49.86326345,0.354699603,77.09,6,48298.94548,3,0.01154537,22.92237443,0
15,31,70.8295351,0.339914172,78.04,4,14736.03298,2,0.027781477,45.34246575,0
6,7,60.02734731,0.342799135,79.56,6,40156.81437,4,0.010255003,52.28310502,1
13,11,52.55241568,0.610018752,78.86,3,21681.66127,3,0.108846238,38.44748858,0
10,1,61.21239745,0.331980527,75.35,7,27060.72874,2,0.002166452,73.60730594,1
15,3,54.55788514,0.374533718,81.06,1,36960.65853,2,1.359743565,19.7716895,0
13,4,60.02734731,0.330538045,78.2,4,24720.96939,3,0.046336507,30.0913242,0
10,7,77.16499544,0.269953841,82.73,4,30912.081,2,0.056617451,38.44748858,0
16,8,55.10483136,0.307097728,81.7,2,35098.27802,1,0.474109752,40.68493151,0
16,23,76.25341841,0.37705806,78.47,5,37862.91999,1,0.025719249,41.00456621,0
12,0,55.56061987,0.491374684,78.83,2,35000.86211,0,0.47352544,53.24200913,1
11,0,81.72288058,0.285099892,83.62,4,30336.18148,2,0.056055804,34.06392694,0
9,8,61.07566089,0.342799135,78.4,6,29545.42634,1,0.00752627,52.42009132,1
9,22,32.49772106,0.870025965,77.64,2,37920.67541,1,0.513039501,42.69406393,0
14,3,66.72743847,0.192781103,81.96,7,25419.80152,2,0.002099343,58.03652968,1
17,14,59.79945305,0.300245943,81.73,7,27823.05058,0,0.002433384,50.2739726,1
20,8,72.65268915,0.41744753,81.02,4,52614.28743,3,0.09666903,27.94520548,0
13,29,64.67639015,0.277887486,80.39,7,38466.93709,1,0.003546872,64.20091324,1
15,24,70.8295351,0.424299315,76.92,7,39722.06838,2,0.003462771,46.02739726,0
13,4,58.29535096,0.328734944,77.2,4,30464.23286,4,0.055722996,28.90410959,0
17,9,73.74658159,0.294836639,81.62,4,17117.82572,2,0.031144118,38.44748858,0
10,3,68.41385597,0.400498377,80.98,4,35320.94545,1,0.065632541,36.43835616,0
11,0,73.74658159,0.291591057,81.27,4,32729.39149,3,0.060569565,36.75799087,0
11,3,53.73746582,0.345684097,78.29,4,38480.87663,2,0.070295392,36.07305936,0
13,9,83.59161349,0.21441832,80.92,6,34665.46178,2,0.009235359,41.68949772,0
9,3,72.4247949,0.270314461,77.96,6,29454.47156,1,0.007365801,54.65753425,1
17,15,71.33090246,0.414201947,76.33,5,34921.55531,2,0.023390942,37.07762557,0
11,3,74.52142206,0.328734944,76.87,6,26734.01403,2,0.006530646,47.44292237,0
17,1,57.29261623,0.439805986,79.81,7,13671.37512,3,0.001299831,27.85388128,0
9,18,41.52233364,0.575759827,77.08,2,38139.85184,4,0.51535463,64.15525114,1
18,0,81.22151322,0.20107537,88.93,3,27720.60393,2,0.137332931,23.69863014,0
10,0,60.34639927,0.444133429,82.73,5,20265.04262,2,0.014130092,51.64383562,1
20,0,77.34731085,0.234613054,76.44,1,27416.39475,1,1.006015505,4.292237443,0
10,0,79.89972653,0.289427335,79.71,4,51844.94077,2,0.095825896,36.75799087,0
17,1,71.55879672,0.194944825,76.11,6,40239.88026,2,0.009828205,36.30136986,0
10,16,70.19143118,0.394007212,76.98,3,20375.81543,3,0.101046351,50.73059361,1
6,1,63.67365542,0.301688424,74.85,4,18426.27714,2,0.03459891,52.73972603,1
13,15,58.29535096,0.508684457,77.74,4,45199.66113,3,0.083050409,28.90410959,0
7,11,82.1786691,0.285099892,78.47,7,42961.72877,1,0.003804788,82.51141553,1
7,16,72.01458523,0.294115398,84.03,3,32463.03292,2,0.161430275,83.65296804,1
11,6,54.8769371,0.448100252,81.84,1,36512.14298,2,1.343206675,35.25114155,0
9,1,69.5077484,0.4311511,82.72,5,37987.3496,2,0.026259912,41.18721461,0
14,14,57.11030082,0.35001154,85.91,5,52418.7151,2,0.034004246,49.40639269,0
8,35,45.39653601,0.735153985,78.61,7,33726.94367,2,0.003293385,82.28310502,1
9,1,48.22242479,0.669881717,77.68,3,31051.27797,2,0.154895229,52.51141553,1
10,6,85.27803099,0.306737108,78.08,2,27803.31303,3,0.377819605,62.69406393,1
12,0,80.674567,0.22812189,80.66,4,35236.63188,1,0.06396106,31.59817352,0
13,15,51.6864175,0.297721601,77.38,5,44372.36893,2,0.030281399,51.73515982,1
20,13,58.56882407,0.547631446,79.03,4,33228.46213,3,0.060898366,12.64840183,0
15,3,72.33363719,0.287624234,81.18,2,31603.88168,1,0.425813096,46.11872146,0
12,17,72.88058341,0.365157591,77.89,7,21079.29955,1,0.001636694,67.67123288,1
13,0,54.74020055,0.456033898,85.26,3,22632.49304,2,0.113684532,40.91324201,0
13,3,95.07748405,0.221991345,79.76,3,16271.06082,2,0.079875819,41.14155251,0
14,16,59.07019143,0.267790119,76.49,3,30575.81278,2,0.151672484,37.16894977,0
16,0,64.49407475,0.274641904,75.88,4,30380.73455,2,0.055322646,41.73515982,0
8,6,76.98268004,0.294476019,80.67,5,32342.11069,1,0.022173434,69.9543379,1
16,9,70.46490428,0.417086909,78.58,1,24605.47132,3,0.885838636,30.456621,0
9,5,66.36280766,0.346405337,86.47,7,26687.72132,2,0.002216365,76.02739726,1
14,3,48.90610757,0.408432023,82.66,5,23011.51479,0,0.015199357,36.02739726,0
11,1,91.38559708,0.211533357,81.83,5,34989.06041,2,0.023023386,57.67123288,1
17,5,89.10665451,0.211893978,79.57,4,48141.34855,4,0.088559804,26.62100457,0
9,2,69.05195989,0.44521529,78.49,4,34285.70947,3,0.063112572,65.02283105,1
18,2,60.16408387,0.386794807,76.05,2,32682.90181,0,0.442948592,36.43835616,0
15,2,49.31631723,0.531042914,76.27,2,30701.49036,0,0.413994976,44.42922374,0
19,0,59.38924339,0.344962856,84.1,4,47530.90621,4,0.086747169,31.91780822,0
8,14,61.48587056,0.433314821,86.43,3,14552.73491,2,0.075139231,44.42922374,0
12,6,50.18231541,0.576481067,81.26,6,33999.24976,0,0.008994242,56.57534247,1
11,0,61.39471285,0.328374324,77.19,2,29984.23582,2,0.405792505,57.71689498,1
18,8,80.94804011,0.331619906,80.09,2,25605.09866,0,0.344926674,35.89041096,0
15,1,68.77848678,0.17475009,82.27,2,31224.52824,2,0.421556535,22.19178082,0
11,19,65.58796718,0.41744753,82.06,2,12376.56137,4,0.163093376,34.84018265,0
8,15,68.96080219,0.159604039,77.56,2,13938.95103,2,0.194180113,68.26484018,1
13,3,63.99270738,0.302770285,84.8,2,39157.25938,2,0.527487411,52.73972603,1
15,0,69.55332726,0.291230436,80.77,5,19284.33641,1,0.013301896,56.48401826,1
18,8,55.01367366,0.307097728,76.86,7,35794.83638,2,0.003023338,36.75799087,0
17,14,80.4922516,0.218024522,81.04,6,32867.86357,1,0.00812808,50.0456621,1
16,14,53.64630811,0.486326001,76.58,7,36010.89648,2,0.002980999,30.82191781,0
16,4,65.13217867,0.549434547,81.76,3,25740.88034,1,0.128439069,28.49315068,0
16,5,65.13217867,0.45891886,84.19,3,25740.88034,2,0.129476651,31.14155251,0
14,18,61.2579763,0.448460873,76.07,4,43075.3747,2,0.078572719,23.42465753,0
15,7,52.32452142,0.333783628,77.99,5,17884.80854,2,0.011374111,21.27853881,0
16,3,81.72288058,0.29555788,82.66,4,31810.9878,2,0.05941457,51.55251142,1
18,1,73.47310848,0.311064551,78.48,4,28852.46558,2,0.052745465,34.38356164,0
14,3,51.04831358,0.564219978,79.46,4,45610.72879,2,0.083029009,25.61643836,0
20,13,63.90154968,0.199632889,79.85,2,23362.5383,2,0.315570346,27.48858447,0
9,5,88.46855059,0.362633249,78.08,2,9023.6927,1,0.096298659,54.56621005,1
15,1,54.7857794,0.34965092,78.4,7,26238.33762,1,0.002491943,20.86757991,0
13,0,44.75843209,0.623001082,76.92,3,10393.05475,2,0.055825517,52.46575342,1
18,0,62.53418414,0.303130905,80.25,7,30580.75163,3,0.002668264,46.66666667,0
8,6,74.74931632,0.221630725,76.3,1,18800.88387,3,0.691594572,43.19634703,0
12,12,62.53418414,0.314670754,80.53,5,30063.66224,3,0.019927301,31.59817352,0
11,3,66.36280766,0.331980527,78.63,1,45541.23675,2,1.675368473,46.75799087,0
8,3,55.65177758,0.508684457,79.33,2,26637.37469,0,0.362925272,70,1
10,6,72.74384686,0.180520014,78.03,5,32944.33368,3,0.022408031,60.3652968,1
6,0,89.24339107,0.298442842,77.36,4,23278.62889,1,0.042690702,75.98173516,1
14,0,91.38559708,0.238940498,80.79,4,39651.76605,2,0.073235561,37.76255708,0
17,4,69.4165907,0.294476019,76.12,2,41493.49388,3,0.563297831,39.5890411,0
13,10,51.27620784,0.524191129,78.63,4,21179.10387,3,0.038790882,27.85388128,0
16,5,71.1030082,0.224876307,79.49,1,35594.72289,1,1.315514477,18.94977169,0
13,13,61.66818596,0.456033898,77.02,6,40904.2991,1,0.009525399,41.27853881,0
11,1,73.19963537,0.321161918,79.76,6,31227.88252,2,0.00812808,47.44292237,0
6,6,45.48769371,0.520945546,76.01,5,29573.35219,2,0.02003023,63.65296804,1
15,3,68.00364631,0.339914172,78.97,2,31468.23816,1,0.425813096,45.02283105,0
12,24,60.66545123,0.413120087,79.59,6,38068.07041,1,0.009644231,42.28310502,0
18,0,79.53509572,0.22920375,79.53,2,33067.62441,2,0.447420249,23.60730594,0
12,7,70.00911577,0.421414353,81.15,4,24783.15015,3,0.045305004,44.15525114,0
10,26,57.56608933,0.303130905,79.43,6,40114.36097,2,0.009575538,48.35616438,0
20,8,78.48678213,0.332701767,79.62,4,45004.81958,0,0.081792847,4.794520548,0
18,8,56.79124886,0.315752614,77.75,3,40489.77898,1,0.201783602,23.88127854,0
14,1,83.13582498,0.269953841,80.44,7,36962.13154,0,0.003622184,59.45205479,1
11,5,49.45305378,0.531042914,81.15,4,33871.58628,3,0.061879301,36.25570776,0
17,26,71.05742935,0.380664263,78.56,6,31651.937,1,0.008116929,26.30136986,0
16,2,69.2342753,0.32368626,77.17,2,36086.89996,2,0.490557059,40.4109589,0
10,10,65.40565178,0.578644789,82.41,4,25615.58223,2,0.046916575,36.62100457,0
9,1,73.74658159,0.29627912,79.08,4,39875.61201,2,0.072614185,43.47031963,0
12,1,60.39197812,0.231728092,78.5,7,43558.48316,2,0.004168662,65.29680365,1
12,3,71.69553327,0.183044356,79.48,4,25252.74522,2,0.046270675,43.78995434,0
16,14,68.50501367,0.400498377,81.26,6,14682.35142,2,0.003162504,30.0913242,0
13,2,65.45123063,0.461082582,81.53,7,26534.35538,1,0.002227142,52.51141553,1
10,35,54.74020055,0.456394519,80.47,6,21422.7868,1,0.005269257,48.99543379,0
15,2,65.99817685,0.537173458,79.71,4,31682.67094,4,0.05632954,20.1826484,0
13,1,69.37101185,0.224876307,81.37,4,28510.12249,1,0.051566363,27.07762557,0
12,15,55.78851413,0.412038226,86.13,3,30428.30313,2,0.152337945,44.01826484,0
16,8,80.44667274,0.375976199,76.92,7,49461.7986,2,0.004366325,40.91324201,0
13,2,62.12397448,0.493899026,80.52,4,21612.75357,1,0.039826025,39.6803653,0
13,5,76.75478578,0.272117562,76.2,3,33861.5537,3,0.167503557,40.77625571,0
17,7,77.11941659,0.344602236,87.43,6,49095.25021,2,0.012357641,26.52968037,0
12,2,50.86599818,0.534288496,81.05,1,31571.34962,1,1.163182128,32.69406393,0
13,0,63.67365542,0.334865489,77.8,6,37010.44316,2,0.008427571,50.2739726,1
6,4,52.50683683,0.311064551,78.37,7,40237.22278,3,0.003434911,62.64840183,1
11,5,53.73746582,0.551598269,86.47,4,33871.58628,3,0.062115872,34.65753425,0
8,6,49.63536919,0.47154057,77.25,1,21043.0746,3,0.776282603,44.56621005,0
15,3,54.8769371,0.30998269,79.89,2,31487.55674,2,0.427069261,44.42922374,0
12,16,63.71923428,0.290509196,86.48,1,27823.05058,2,1.020970924,30.91324201,0
10,13,40.06381039,0.78239524,77.93,5,28108.67352,2,0.018034112,48.35616438,0
14,16,74.93163172,0.457115759,81.85,1,55934.46857,3,2.04849048,23.05936073,0
8,1,69.18869644,0.44521529,83.81,4,32120.74461,4,0.059229229,46.02739726,0
20,10,53.55515041,0.408792643,78.34,5,34956.47223,1,0.023686951,19.543379,0
8,29,71.96900638,0.362633249,82.36,7,18887.31616,2,0.001603338,45.15981735,0
10,6,54.9680948,0.348929679,76.3,3,20025.44336,0,0.099943014,50.2739726,1
18,1,76.61804923,0.281133069,77.56,4,26233.45234,3,0.047871629,35.38812785,0
13,2,62.53418414,0.396892175,82.46,1,33951.85584,2,1.249458766,28.72146119,0
